,index,part_id,cont_id,cnt_age_exact,hh_id,part_age,part_gender
33140,33140,4489,4489_1_2_8,60.0,FR15,19,M
33141,33141,4489,4489_1_2_9,24.0,FR15,19,M
33142,33142,4489,4489_1_2_10,35.0,FR15,19,M
33143,33143,4489,4489_1_2_11,40.0,FR15,19,M
33144,33144,4489,4489_1_2_12,28.0,FR15,19,M
33145,33145,4489,4489_1_2_13,42.0,FR15,19,M
33146,33146,4489,4489_1_2_14,36.0,FR15,19,M
33147,33147,4489,4489_1_2_15,24.0,FR15,19,M
33149,33149,11993,11993_2_2_1,15.0,FR15,9,M
33150,33150,6808,6808_2_1_1,44.0,FR15,44,F
33151,33151,6808,6808_2_1_2,46.0,FR15,44,F
33153,33153,6808,6808_2_1_4,10.0,FR15,44,F
33154,33154,6808,6808_2_1_5,8.0,FR15,44,F
33158,33158,6808,6808_2_1_9,10.0,FR15,44,F
33159,33159,6808,6808_2_1_10,7.0,FR15,44,F
33160,33160,6808,6808_2_1_11,15.0,FR15,44,F
33161,33161,6808,6808_2_1_12,14.0,FR15,44,F
33162,33162,6808,6808_2_1_13,17.0,FR15,44,F
33163,33163,6808,6808_2_1_14,18.0,FR15,44,F
33164,33164,6808,6808_2_1_15,14.0,FR15,44,F
33168,33168,6808,6808_2_1_19,14.0,FR15,44,F
33169,33169,6808,6808_2_1_20,16.0,FR15,44,F
33170,33170,6808,6808_2_2_1,44.0,FR15,44,F
33171,33171,6808,6808_2_2_2,46.0,FR15,44,F
33172,33172,6808,6808_2_2_3,14.0,FR15,44,F
33173,33173,6808,6808_2_2_4,17.0,FR15,44,F
33174,33174,6808,6808_2_2_5,10.0,FR15,44,F
33178,33178,5338,5338_2_1_2,50.0,FR15,63,M
33179,33179,5338,5338_2_1_3,49.0,FR15,63,M
33180,33180,5338,5338_2_1_4,54.0,FR15,63,M
33181,33181,5338,5338_2_1_5,57.0,FR15,63,M
33182,33182,5338,5338_2_1_6,63.0,FR15,63,M
33183,33183,5338,5338_2_1_7,60.0,FR15,63,M
33184,33184,5338,5338_2_1_8,81.0,FR15,63,M
33185,33185,5338,5338_2_1_9,79.0,FR15,63,M
33186,33186,5338,5338_2_1_10,53.0,FR15,63,M
33187,33187,5338,5338_2_1_11,53.0,FR15,63,M
33188,33188,5338,5338_2_1_12,46.0,FR15,63,M
33189,33189,5338,5338_2_2_1,67.0,FR15,63,M
33190,33190,5338,5338_2_2_2,62.0,FR15,63,M
33191,33191,5338,5338_2_2_3,62.0,FR15,63,M
33192,33192,5338,5338_2_2_4,64.0,FR15,63,M
33193,33193,5338,5338_2_2_5,59.0,FR15,63,M
33194,33194,5338,5338_2_2_6,63.0,FR15,63,M
33195,33195,5338,5338_2_2_7,70.0,FR15,63,M
33196,33196,5338,5338_2_2_8,70.0,FR15,63,M
33197,33197,5338,5338_2_2_9,69.0,FR15,63,M
33198,33198,5338,5338_2_2_10,55.0,FR15,63,M
33199,33199,5338,5338_2_2_11,65.0,FR15,63,M
33200,33200,5338,5338_2_2_12,65.0,FR15,63,M
33201,33201,5338,5338_2_2_13,65.0,FR15,63,M
33202,33202,5338,5338_2_2_14,63.0,FR15,63,M
33203,33203,5338,5338_2_2_15,80.0,FR15,63,M
33204,33204,5338,5338_2_2_16,78.0,FR15,63,M
33205,33205,5338,5338_2_2_17,30.0,FR15,63,M
33206,33206,6668,6668_2_1_1,52.0,FR15,21,F
33208,33208,6668,6668_2_1_3,54.0,FR15,21,F
33209,33209,6668,6668_2_1_4,54.0,FR15,21,F
33210,33210,6668,6668_2_1_5,20.0,FR15,21,F
33211,33211,6668,6668_2_1_6,20.0,FR15,21,F
33212,33212,6668,6668_2_1_7,20.0,FR15,21,F
33213,33213,6668,6668_2_1_8,21.0,FR15,21,F
33215,33215,6668,6668_2_1_10,21.0,FR15,21,F
33230,33230,6668,6668_2_1_25,23.0,FR15,21,F
33231,33231,6668,6668_2_1_26,23.0,FR15,21,F
33232,33232,6668,6668_2_1_27,23.0,FR15,21,F
33233,33233,6668,6668_2_2_1,54.0,FR15,21,F
33234,33234,6668,6668_2_2_2,54.0,FR15,21,F
33235,33235,6668,6668_2_2_3,29.0,FR15,21,F
33236,33236,6668,6668_2_2_4,30.0,FR15,21,F
33237,33237,6668,6668_2_2_5,20.0,FR15,21,F
33238,33238,6668,6668_2_2_6,6.0,FR15,21,F
33239,33239,6668,6668_2_2_7,6.0,FR15,21,F
33240,33240,6668,6668_2_2_8,6.0,FR15,21,F
33241,33241,6668,6668_2_2_9,6.0,FR15,21,F
33245,33245,6668,6668_2_2_13,38.0,FR15,21,F
33246,33246,6668,6668_2_2_14,49.0,FR15,21,F
33247,33247,6668,6668_2_2_15,46.0,FR15,21,F
33248,33248,6668,6668_2_2_16,20.0,FR15,21,F
33249,33249,6668,6668_2_2_17,21.0,FR15,21,F
33259,33259,6668,6668_2_2_27,20.0,FR15,21,F
33266,33266,8437,8437_2_1_7,62.0,FR15,63,M
33267,33267,8437,8437_2_1_8,75.0,FR15,63,M
33268,33268,8437,8437_2_2_1,13.0,FR15,63,M
33269,33269,8437,8437_2_2_2,15.0,FR15,63,M
33270,33270,8437,8437_2_2_3,42.0,FR15,63,M
33271,33271,8437,8437_2_2_4,62.0,FR15,63,M
33272,33272,8437,8437_2_2_5,75.0,FR15,63,M
33278,33278,13194,13194_2_1_1,35.0,FR15,20,M
33279,33279,13194,13194_2_1_2,25.0,FR15,20,M
33280,33280,13194,13194_2_1_3,23.0,FR15,20,M
33281,33281,13194,13194_2_1_4,44.0,FR15,20,M
33282,33282,13194,13194_2_1_5,40.0,FR15,20,M
33283,33283,13194,13194_2_1_6,24.0,FR15,20,M
33284,33284,13194,13194_2_1_7,20.0,FR15,20,M
33285,33285,13194,13194_2_1_8,25.0,FR15,20,M
33286,33286,13194,13194_2_1_9,35.0,FR15,20,M
33287,33287,13194,13194_2_1_10,36.0,FR15,20,M
33288,33288,13194,13194_2_1_11,40.0,FR15,20,M
33289,33289,13194,13194_2_1_12,28.0,FR15,20,M
33290,33290,13194,13194_2_1_13,29.0,FR15,20,M
33291,33291,13194,13194_2_1_14,35.0,FR15,20,M
33292,33292,13194,13194_2_1_15,18.0,FR15,20,M
33293,33293,13194,13194_2_1_16,34.0,FR15,20,M
33294,33294,13194,13194_2_1_17,29.0,FR15,20,M
33295,33295,13194,13194_2_1_18,44.0,FR15,20,M
33296,33296,13194,13194_2_1_19,34.0,FR15,20,M
33297,33297,13194,13194_2_1_20,38.0,FR15,20,M
33298,33298,13194,13194_2_2_1,20.0,FR15,20,M
33299,33299,13194,13194_2_2_2,53.0,FR15,20,M
33300,33300,13194,13194_2_2_3,51.0,FR15,20,M
33301,33301,13194,13194_2_2_4,35.0,FR15,20,M
33302,33302,13194,13194_2_2_5,40.0,FR15,20,M
33303,33303,13194,13194_2_2_6,28.0,FR15,20,M
33304,33304,13194,13194_2_2_7,30.0,FR15,20,M
33305,33305,13194,13194_2_2_8,22.0,FR15,20,M
33306,33306,13194,13194_2_2_9,25.0,FR15,20,M
33307,33307,13194,13194_2_2_10,28.0,FR15,20,M
33308,33308,13194,13194_2_2_11,35.0,FR15,20,M
33309,33309,13194,13194_2_2_12,34.0,FR15,20,M
33310,33310,13194,13194_2_2_13,19.0,FR15,20,M
33311,33311,13194,13194_2_2_14,34.0,FR15,20,M
33312,33312,13194,13194_2_2_15,35.0,FR15,20,M
33313,33313,13194,13194_2_2_16,58.0,FR15,20,M
33314,33314,13194,13194_2_2_17,22.0,FR15,20,M
33315,33315,13194,13194_2_2_18,19.0,FR15,20,M
33316,33316,13194,13194_2_2_19,18.0,FR15,20,M
33317,33317,13194,13194_2_2_20,19.0,FR15,20,M
33319,33319,11881,11881_2_1_2,70.0,FR15,67,F
33324,33324,11881,11881_2_1_7,60.0,FR15,67,F
33358,33358,14001,14001_2_1_1,47.0,FR15,12,M
33359,33359,14001,14001_2_1_2,49.0,FR15,12,M
33360,33360,14001,14001_2_1_3,17.0,FR15,12,M
33361,33361,14001,14001_2_1_4,15.0,FR15,12,M
33362,33362,14001,14001_2_1_5,12.0,FR15,12,M
33363,33363,14001,14001_2_1_6,12.0,FR15,12,M
33364,33364,14001,14001_2_1_7,12.0,FR15,12,M
33365,33365,14001,14001_2_1_8,12.0,FR15,12,M
33366,33366,14001,14001_2_1_9,12.0,FR15,12,M
33367,33367,14001,14001_2_1_10,12.0,FR15,12,M
33368,33368,14001,14001_2_1_11,12.0,FR15,12,M
33369,33369,14001,14001_2_1_12,13.0,FR15,12,M
33370,33370,14001,14001_2_1_13,15.0,FR15,12,M
33371,33371,14001,14001_2_1_14,15.0,FR15,12,M
33372,33372,14001,14001_2_1_15,12.0,FR15,12,M
33373,33373,14001,14001_2_1_16,12.0,FR15,12,M
33374,33374,14001,14001_2_1_17,13.0,FR15,12,M
33375,33375,14001,14001_2_1_18,13.0,FR15,12,M
33376,33376,14001,14001_2_1_19,13.0,FR15,12,M
33377,33377,14001,14001_2_1_20,13.0,FR15,12,M
33378,33378,14001,14001_2_1_21,14.0,FR15,12,M
33379,33379,14001,14001_2_1_22,14.0,FR15,12,M
33380,33380,14001,14001_2_1_23,14.0,FR15,12,M
33381,33381,14001,14001_2_1_24,15.0,FR15,12,M
33382,33382,14001,14001_2_1_25,13.0,FR15,12,M
33386,33386,14001,14001_2_1_29,12.0,FR15,12,M
33387,33387,14001,14001_2_1_30,12.0,FR15,12,M
33388,33388,14001,14001_2_1_31,12.0,FR15,12,M
33389,33389,14001,14001_2_1_32,12.0,FR15,12,M
33390,33390,14001,14001_2_1_33,12.0,FR15,12,M
33391,33391,14001,14001_2_1_34,12.0,FR15,12,M
33392,33392,14001,14001_2_1_35,12.0,FR15,12,M
33393,33393,14001,14001_2_1_36,12.0,FR15,12,M
33394,33394,14001,14001_2_1_37,12.0,FR15,12,M
33395,33395,14001,14001_2_1_38,12.0,FR15,12,M
33396,33396,14001,14001_2_1_39,12.0,FR15,12,M
33397,33397,14001,14001_2_1_40,12.0,FR15,12,M
33398,33398,14001,14001_2_2_1,49.0,FR15,12,M
33399,33399,14001,14001_2_2_2,47.0,FR15,12,M
33400,33400,14001,14001_2_2_3,17.0,FR15,12,M
33401,33401,14001,14001_2_2_4,15.0,FR15,12,M
33402,33402,14001,14001_2_2_5,12.0,FR15,12,M
33403,33403,14001,14001_2_2_6,12.0,FR15,12,M
33404,33404,14001,14001_2_2_7,12.0,FR15,12,M
33405,33405,14001,14001_2_2_8,12.0,FR15,12,M
33406,33406,14001,14001_2_2_9,12.0,FR15,12,M
33407,33407,14001,14001_2_2_10,12.0,FR15,12,M
33408,33408,14001,14001_2_2_11,12.0,FR15,12,M
33409,33409,14001,14001_2_2_12,12.0,FR15,12,M
33410,33410,14001,14001_2_2_13,12.0,FR15,12,M
33411,33411,14001,14001_2_2_14,12.0,FR15,12,M
33412,33412,14001,14001_2_2_15,12.0,FR15,12,M
33413,33413,14001,14001_2_2_16,12.0,FR15,12,M
33414,33414,14001,14001_2_2_17,12.0,FR15,12,M
33415,33415,14001,14001_2_2_18,12.0,FR15,12,M
33416,33416,14001,14001_2_2_19,12.0,FR15,12,M
33417,33417,14001,14001_2_2_20,12.0,FR15,12,M
33446,33446,10616,10616_2_1_1,65.0,FR15,69,M
33447,33447,10616,10616_2_1_2,75.0,FR15,69,M
33448,33448,10616,10616_2_1_3,76.0,FR15,69,M
33449,33449,10616,10616_2_1_4,46.0,FR15,69,M
33451,33451,10616,10616_2_1_6,13.0,FR15,69,M
33452,33452,10616,10616_2_1_7,11.0,FR15,69,M
33453,33453,10616,10616_2_1_8,68.0,FR15,69,M
33455,33455,10616,10616_2_1_10,65.0,FR15,69,M
33456,33456,10616,10616_2_2_1,65.0,FR15,69,M
33457,33457,10616,10616_2_2_2,68.0,FR15,69,M
33458,33458,10616,10616_2_2_3,68.0,FR15,69,M
33460,33460,10274,10274_2_1_1,16.0,FR15,13,F
33461,33461,10274,10274_2_1_2,39.0,FR15,13,F
33462,33462,10274,10274_2_1_3,47.0,FR15,13,F
33463,33463,10274,10274_2_2_1,16.0,FR15,13,F
33464,33464,10274,10274_2_2_2,39.0,FR15,13,F
33465,33465,10274,10274_2_2_3,47.0,FR15,13,F
33472,33472,12434,12434_2_1_1,45.0,FR15,12,F
33473,33473,12434,12434_2_1_2,19.0,FR15,12,F
33474,33474,12434,12434_2_1_3,17.0,FR15,12,F
33475,33475,12434,12434_2_1_4,24.0,FR15,12,F
33476,33476,12434,12434_2_1_5,20.0,FR15,12,F
33477,33477,12434,12434_2_1_6,23.0,FR15,12,F
33478,33478,12434,12434_2_1_7,47.0,FR15,12,F
33479,33479,12434,12434_2_1_8,52.0,FR15,12,F
33480,33480,12434,12434_2_1_9,45.0,FR15,12,F
33481,33481,12434,12434_2_1_10,24.0,FR15,12,F
33482,33482,12434,12434_2_1_11,1.0,FR15,12,F
33483,33483,12434,12434_2_1_12,12.0,FR15,12,F
33484,33484,12434,12434_2_1_13,45.0,FR15,12,F
33485,33485,12434,12434_2_1_14,48.0,FR15,12,F
33486,33486,12434,12434_2_1_15,20.0,FR15,12,F
33487,33487,12434,12434_2_2_1,12.0,FR15,12,F
33488,33488,12434,12434_2_2_2,48.0,FR15,12,F
33489,33489,12434,12434_2_2_3,45.0,FR15,12,F
33490,33490,12434,12434_2_2_4,20.0,FR15,12,F
33491,33491,12434,12434_2_2_5,46.0,FR15,12,F
33492,33492,12434,12434_2_2_6,46.0,FR15,12,F
33493,33493,12434,12434_2_2_7,19.0,FR15,12,F
33494,33494,12434,12434_2_2_8,17.0,FR15,12,F
33495,33495,12434,12434_2_2_9,20.0,FR15,12,F
33497,33497,6626,6626_2_1_2,80.0,FR15,60,M
33498,33498,6626,6626_2_1_3,82.0,FR15,60,M
33499,33499,6626,6626_2_1_4,84.0,FR15,60,M
33503,33503,6626,6626_2_1_8,50.0,FR15,60,M
33504,33504,6626,6626_2_1_9,60.0,FR15,60,M
33505,33505,6626,6626_2_2_1,25.0,FR15,60,M
33506,33506,6626,6626_2_2_2,28.0,FR15,60,M
33507,33507,12125,12125_2_1_1,52.0,FR15,4,M
33508,33508,12125,12125_2_1_2,33.0,FR15,4,M
33510,33510,12125,12125_2_1_4,62.0,FR15,4,M
33511,33511,12125,12125_2_1_5,57.0,FR15,4,M
33514,33514,12125,12125_2_2_1,33.0,FR15,4,M
33515,33515,12125,12125_2_2_2,52.0,FR15,4,M
33529,33529,12125,12125_2_2_16,5.0,FR15,4,M
33546,33546,12125,12125_2_2_33,5.0,FR15,4,M
33547,33547,9704,9704_2_1_1,42.0,FR15,10,M
33548,33548,9704,9704_2_1_2,40.0,FR15,10,M
33549,33549,9704,9704_2_1_3,2.0,FR15,10,M
33551,33551,9704,9704_2_1_5,9.0,FR15,10,M
33553,33553,9704,9704_2_1_7,66.0,FR15,10,M
33554,33554,9704,9704_2_1_8,71.0,FR15,10,M
33560,33560,9704,9704_2_1_14,10.0,FR15,10,M
33561,33561,9704,9704_2_1_15,10.0,FR15,10,M
33562,33562,9704,9704_2_1_16,10.0,FR15,10,M
33563,33563,9704,9704_2_1_17,10.0,FR15,10,M
33564,33564,9704,9704_2_1_18,10.0,FR15,10,M
33565,33565,9704,9704_2_1_19,10.0,FR15,10,M
33566,33566,9704,9704_2_1_20,10.0,FR15,10,M
33567,33567,9704,9704_2_1_21,10.0,FR15,10,M
33568,33568,9704,9704_2_1_22,10.0,FR15,10,M
33569,33569,9704,9704_2_1_23,10.0,FR15,10,M
33570,33570,9704,9704_2_1_24,10.0,FR15,10,M
33571,33571,9704,9704_2_1_25,10.0,FR15,10,M
33578,33578,9704,9704_2_2_1,66.0,FR15,10,M
33579,33579,9704,9704_2_2_2,71.0,FR15,10,M
33590,33590,9704,9704_2_2_13,40.0,FR15,10,M
33591,33591,9704,9704_2_2_14,42.0,FR15,10,M
33592,33592,9704,9704_2_2_15,9.0,FR15,10,M
33593,33593,9704,9704_2_2_16,2.0,FR15,10,M
33594,33594,9704,9704_2_2_17,41.0,FR15,10,M
33595,33595,6545,6545_2_1_1,74.0,FR15,69,F
33596,33596,6545,6545_2_1_2,80.0,FR15,69,F
33601,33601,6545,6545_2_1_7,50.0,FR15,69,F
33602,33602,6545,6545_2_2_1,82.0,FR15,69,F
33603,33603,6545,6545_2_2_2,65.0,FR15,69,F
33604,33604,6545,6545_2_2_3,3.0,FR15,69,F
33605,33605,6545,6545_2_2_4,10.0,FR15,69,F
33606,33606,6545,6545_2_2_5,45.0,FR15,69,F
33607,33607,6545,6545_2_2_6,61.0,FR15,69,F
33608,33608,6545,6545_2_2_7,47.0,FR15,69,F
33609,33609,6545,6545_2_2_8,45.0,FR15,69,F
33627,33627,12861,12861_2_2_8,24.0,FR15,24,F
33628,33628,12861,12861_2_2_9,43.0,FR15,24,F
33629,33629,12861,12861_2_2_10,28.0,FR15,24,F
33630,33630,12532,12532_2_1_1,45.0,FR15,5,F
33635,33635,12532,12532_2_1_6,44.0,FR15,5,F
33636,33636,12532,12532_2_1_7,9.0,FR15,5,F
33638,33638,12532,12532_2_1_9,1.0,FR15,5,F
33639,33639,12532,12532_2_2_1,44.0,FR15,5,F
33640,33640,12532,12532_2_2_2,45.0,FR15,5,F
33646,33646,12532,12532_2_2_8,1.0,FR15,5,F
33647,33647,916,916_2_1_1,21.0,FR15,22,F
33650,33650,916,916_2_1_4,52.0,FR15,22,F
33651,33651,916,916_2_1_5,54.0,FR15,22,F
33655,33655,916,916_2_1_9,21.0,FR15,22,F
33666,33666,916,916_2_2_1,22.0,FR15,22,F
33672,33672,9182,9182_2_1_1,13.0,FR15,13,F
33673,33673,9182,9182_2_1_2,12.0,FR15,13,F
33677,33677,9182,9182_2_1_6,12.0,FR15,13,F
33678,33678,9182,9182_2_1_7,12.0,FR15,13,F
33680,33680,9182,9182_2_1_9,12.0,FR15,13,F
33681,33681,9182,9182_2_1_10,14.0,FR15,13,F
33683,33683,9182,9182_2_1_12,12.0,FR15,13,F
33684,33684,9182,9182_2_1_13,12.0,FR15,13,F
33686,33686,9182,9182_2_1_15,12.0,FR15,13,F
33688,33688,9182,9182_2_1_17,12.0,FR15,13,F
33689,33689,9182,9182_2_1_18,12.0,FR15,13,F
33690,33690,9182,9182_2_1_19,12.0,FR15,13,F
33691,33691,9182,9182_2_1_20,12.0,FR15,13,F
33692,33692,9182,9182_2_1_21,12.0,FR15,13,F
33693,33693,9182,9182_2_1_22,12.0,FR15,13,F
33694,33694,9182,9182_2_1_23,12.0,FR15,13,F
33695,33695,9182,9182_2_1_24,13.0,FR15,13,F
33696,33696,9182,9182_2_1_25,12.0,FR15,13,F
33697,33697,9182,9182_2_1_26,14.0,FR15,13,F
33699,33699,9182,9182_2_1_28,53.0,FR15,13,F
33700,33700,9182,9182_2_1_29,65.0,FR15,13,F
33701,33701,9182,9182_2_1_30,18.0,FR15,13,F
33702,33702,9182,9182_2_1_31,19.0,FR15,13,F
33706,33706,9182,9182_2_1_35,12.0,FR15,13,F
33707,33707,9182,9182_2_1_36,13.0,FR15,13,F
33708,33708,9182,9182_2_1_37,50.0,FR15,13,F
33709,33709,9182,9182_2_1_38,50.0,FR15,13,F
33712,33712,9182,9182_2_2_1,13.0,FR15,13,F
33713,33713,9182,9182_2_2_2,12.0,FR15,13,F
33717,33717,9182,9182_2_2_6,12.0,FR15,13,F
33718,33718,9182,9182_2_2_7,12.0,FR15,13,F
33720,33720,9182,9182_2_2_9,12.0,FR15,13,F
33721,33721,9182,9182_2_2_10,14.0,FR15,13,F
33723,33723,9182,9182_2_2_12,12.0,FR15,13,F
33724,33724,9182,9182_2_2_13,12.0,FR15,13,F
33726,33726,9182,9182_2_2_15,12.0,FR15,13,F
33728,33728,9182,9182_2_2_17,12.0,FR15,13,F
33729,33729,9182,9182_2_2_18,12.0,FR15,13,F
33730,33730,9182,9182_2_2_19,12.0,FR15,13,F
33731,33731,9182,9182_2_2_20,12.0,FR15,13,F
33732,33732,9182,9182_2_2_21,12.0,FR15,13,F
33733,33733,9182,9182_2_2_22,12.0,FR15,13,F
33734,33734,9182,9182_2_2_23,12.0,FR15,13,F
33735,33735,9182,9182_2_2_24,13.0,FR15,13,F
33736,33736,9182,9182_2_2_25,12.0,FR15,13,F
33737,33737,9182,9182_2_2_26,14.0,FR15,13,F
33740,33740,9182,9182_2_2_29,19.0,FR15,13,F
33741,33741,9182,9182_2_2_30,12.0,FR15,13,F
33742,33742,9182,9182_2_2_31,13.0,FR15,13,F
33743,33743,9182,9182_2_2_32,13.0,FR15,13,F
33749,33749,9182,9182_2_2_38,18.0,FR15,13,F
33751,33751,12808,12808_2_1_1,42.0,FR15,35,F
33763,33763,12808,12808_2_2_1,42.0,FR15,35,F
33764,33764,12808,12808_2_2_2,10.0,FR15,35,F
33766,33766,12808,12808_2_2_4,72.0,FR15,35,F
33767,33767,12808,12808_2_2_5,83.0,FR15,35,F
33768,33768,12808,12808_2_2_6,80.0,FR15,35,F
33769,33769,12808,12808_2_2_7,38.0,FR15,35,F
33770,33770,12808,12808_2_2_8,40.0,FR15,35,F
33771,33771,12808,12808_2_2_9,81.0,FR15,35,F
33773,33773,12808,12808_2_2_11,81.0,FR15,35,F
33774,33774,12808,12808_2_2_12,88.0,FR15,35,F
33775,33775,12808,12808_2_2_13,79.0,FR15,35,F
33777,33777,12808,12808_2_2_15,25.0,FR15,35,F
33778,33778,12808,12808_2_2_16,35.0,FR15,35,F
33780,33780,7352,7352_2_1_1,57.0,FR15,56,M
33781,33781,7352,7352_2_1_2,37.0,FR15,56,M
33782,33782,7352,7352_2_1_3,42.0,FR15,56,M
33783,33783,7352,7352_2_1_4,62.0,FR15,56,M
33784,33784,7352,7352_2_1_5,45.0,FR15,56,M
33785,33785,7352,7352_2_1_6,63.0,FR15,56,M
33786,33786,7352,7352_2_1_7,60.0,FR15,56,M
33789,33789,7352,7352_2_2_3,60.0,FR15,56,M
33798,33798,7894,7894_2_1_9,31.0,FR15,1,F
33799,33799,7894,7894_2_1_10,32.0,FR15,1,F
33800,33800,7894,7894_2_1_11,65.0,FR15,1,F
33801,33801,7894,7894_2_1_12,66.0,FR15,1,F
33808,33808,7894,7894_2_2_1,42.0,FR15,1,F
33816,33816,7894,7894_2_2_9,34.0,FR15,1,F
33817,33817,7894,7894_2_2_10,25.0,FR15,1,F
33818,33818,7894,7894_2_2_11,5.0,FR15,1,F
33819,33819,7894,7894_2_2_12,42.0,FR15,1,F
33820,33820,9066,9066_2_1_1,45.0,FR15,50,F
33821,33821,9066,9066_2_1_2,55.0,FR15,50,F
33822,33822,9066,9066_2_1_3,25.0,FR15,50,F
33823,33823,9066,9066_2_1_4,25.0,FR15,50,F
33832,33832,9066,9066_2_1_13,25.0,FR15,50,F
33833,33833,9066,9066_2_2_1,45.0,FR15,50,F
33836,33836,9066,9066_2_2_4,55.0,FR15,50,F
33837,33837,9066,9066_2_2_5,55.0,FR15,50,F
33839,33839,16766,16766_2_1_2,52.0,FR15,33,F
33849,33849,16766,16766_2_2_1,52.0,FR15,33,F
33851,33851,16766,16766_2_2_3,62.0,FR15,33,F
33852,33852,16766,16766_2_2_4,17.0,FR15,33,F
33853,33853,16766,16766_2_2_5,37.0,FR15,33,F
33854,33854,16766,16766_2_2_6,35.0,FR15,33,F
33867,33867,9470,9470_2_1_1,8.0,FR15,9,M
33868,33868,9470,9470_2_1_2,4.0,FR15,9,M
33869,33869,9470,9470_2_1_3,63.0,FR15,9,M
33870,33870,9470,9470_2_1_4,64.0,FR15,9,M
33871,33871,9470,9470_2_1_5,38.0,FR15,9,M
33872,33872,9470,9470_2_1_6,15.0,FR15,9,M
33879,33879,9470,9470_2_1_13,12.0,FR15,9,M
33882,33882,9470,9470_2_1_16,40.0,FR15,9,M
33884,33884,9470,9470_2_2_1,40.0,FR15,9,M
33885,33885,9470,9470_2_2_2,38.0,FR15,9,M
33891,33891,9470,9470_2_2_8,39.0,FR15,9,M
33892,33892,14896,14896_2_1_1,20.0,FR15,19,F
33893,33893,14896,14896_2_1_2,20.0,FR15,19,F
33898,33898,14896,14896_2_1_7,18.0,FR15,19,F
33899,33899,14896,14896_2_1_8,48.0,FR15,19,F
33900,33900,14896,14896_2_1_9,52.0,FR15,19,F
33908,33908,14896,14896_2_1_17,19.0,FR15,19,F
33909,33909,14896,14896_2_1_18,15.0,FR15,19,F
33910,33910,14896,14896_2_1_19,48.0,FR15,19,F
33911,33911,14896,14896_2_2_1,19.0,FR15,19,F
33912,33912,14896,14896_2_2_2,48.0,FR15,19,F
33913,33913,14896,14896_2_2_3,15.0,FR15,19,F
33915,33915,14896,14896_2_2_5,16.0,FR15,19,F
33916,33916,14896,14896_2_2_6,17.0,FR15,19,F
33920,33920,10345,10345_2_1_1,39.0,FR15,6,M
33921,33921,10345,10345_2_1_2,37.0,FR15,6,M
33922,33922,10345,10345_2_1_3,10.0,FR15,6,M
33923,33923,10345,10345_2_1_4,56.0,FR15,6,M
33924,33924,10345,10345_2_1_5,58.0,FR15,6,M
33925,33925,10345,10345_2_1_6,57.0,FR15,6,M
33926,33926,10345,10345_2_1_7,55.0,FR15,6,M
33927,33927,10345,10345_2_1_8,29.0,FR15,6,M
33928,33928,10345,10345_2_2_1,39.0,FR15,6,M
33929,33929,10345,10345_2_2_2,37.0,FR15,6,M
33930,33930,10345,10345_2_2_3,10.0,FR15,6,M
33933,33933,10345,10345_2_2_6,6.0,FR15,6,M
33934,33934,10345,10345_2_2_7,6.0,FR15,6,M
33935,33935,10345,10345_2_2_8,6.0,FR15,6,M
33936,33936,10345,10345_2_2_9,6.0,FR15,6,M
33937,33937,10345,10345_2_2_10,6.0,FR15,6,M
33938,33938,10345,10345_2_2_11,6.0,FR15,6,M
33939,33939,10345,10345_2_2_12,6.0,FR15,6,M
33940,33940,10345,10345_2_2_13,6.0,FR15,6,M
33941,33941,10345,10345_2_2_14,6.0,FR15,6,M
33942,33942,10345,10345_2_2_15,6.0,FR15,6,M
33943,33943,10345,10345_2_2_16,6.0,FR15,6,M
33944,33944,10345,10345_2_2_17,6.0,FR15,6,M
33945,33945,10345,10345_2_2_18,6.0,FR15,6,M
33946,33946,13315,13315_2_1_1,40.0,FR15,9,M
33947,33947,13315,13315_2_1_2,12.0,FR15,9,M
33948,33948,13315,13315_2_1_3,41.0,FR15,9,M
33949,33949,13315,13315_2_1_4,68.0,FR15,9,M
33950,33950,13315,13315_2_1_5,70.0,FR15,9,M
33955,33955,13315,13315_2_1_10,39.0,FR15,9,M
33956,33956,13315,13315_2_1_11,7.0,FR15,9,M
33957,33957,13315,13315_2_1_12,42.0,FR15,9,M
33958,33958,13315,13315_2_1_13,18.0,FR15,9,M
33959,33959,13315,13315_2_1_14,40.0,FR15,9,M
33960,33960,13315,13315_2_1_15,44.0,FR15,9,M
33964,33964,13315,13315_2_2_1,40.0,FR15,9,M
33965,33965,13315,13315_2_2_2,41.0,FR15,9,M
33966,33966,13315,13315_2_2_3,12.0,FR15,9,M
33967,33967,13315,13315_2_2_4,42.0,FR15,9,M
33968,33968,13315,13315_2_2_5,42.0,FR15,9,M
33969,33969,13315,13315_2_2_6,15.0,FR15,9,M
33970,33970,13315,13315_2_2_7,8.0,FR15,9,M
33971,33971,12291,12291_2_1_1,33.0,FR15,3,M
33972,33972,12291,12291_2_1_2,30.0,FR15,3,M
33973,33973,12291,12291_2_1_3,8.0,FR15,3,M
33974,33974,12291,12291_2_2_1,33.0,FR15,3,M
33975,33975,12291,12291_2_2_2,30.0,FR15,3,M
33976,33976,12291,12291_2_2_3,8.0,FR15,3,M
33977,33977,5009,5009_2_1_1,85.0,FR15,63,F
33987,33987,5009,5009_2_1_11,63.0,FR15,63,F
33988,33988,5009,5009_2_2_1,63.0,FR15,63,F
