,part_id,cont_id,cnt_age_exact,hh_id,part_age,part_gender
1854,H087/S01,H087/S01_6,63.0,H087,34,M
1855,H087/S01,H087/S01_2,14.0,H087,34,M
1856,H087/S01,H087/S01_3,7.0,H087,34,M
1857,H087/S02,H087/S02_4,1.0,H087,32,F
1858,H087/S02,H087/S02_1,33.0,H087,32,F
1859,H087/S02,H087/S02_5,31.0,H087,32,F
1860,H087/S02,H087/S02_6,36.0,H087,32,F
1861,H087/S02,H087/S02_9,47.0,H087,32,F
1862,H087/S02,H087/S02_7,58.0,H087,32,F
1863,H087/S02,H087/S02_2,7.0,H087,32,F
1864,H087/S02,H087/S02_3,9.0,H087,32,F
1865,H087/S02,H087/S02_8,97.0,H087,32,F
1866,H087/S03,H087/S03_4,1.0,H087,11,F
1867,H087/S03,H087/S03_6,17.0,H087,11,F
1868,H087/S03,H087/S03_1,27.0,H087,11,F
1869,H087/S03,H087/S03_2,27.0,H087,11,F
1870,H087/S03,H087/S03_3,10.0,H087,11,F
1871,H087/S03,H087/S03_5,11.0,H087,11,F
1872,H087/S04,H087/S04_4,2.0,H087,8,F
1873,H087/S04,H087/S04_1,32.0,H087,8,F
1874,H087/S04,H087/S04_2,32.0,H087,8,F
1875,H087/S04,H087/S04_3,9.0,H087,8,F
1876,H087/S05,H087/S05_1,28.0,H087,1,F
1877,H087/S05,H087/S05_2,26.0,H087,1,F
1878,H087/S05,H087/S05_3,6.0,H087,1,F
1879,H087/S05,H087/S05_4,13.0,H087,1,F
1880,H088/S01,H088/S01_4,46.0,H088,60,M
1881,H088/S01,H088/S01_5,40.0,H088,60,M
1882,H088/S01,H088/S01_1,52.0,H088,60,M
1883,H088/S01,H088/S01_2,60.0,H088,60,M
1884,H088/S01,H088/S01_3,51.0,H088,60,M
1885,H088/S01,H088/S01_6,59.0,H088,60,M
1886,H088/S02,H088/S02_2,42.0,H088,59,F
1887,H088/S02,H088/S02_1,53.0,H088,59,F
1888,H088/S02,H088/S02_3,51.0,H088,59,F
1889,H088/S02,H088/S02_4,57.0,H088,59,F
1890,H088/S02,H088/S02_5,61.0,H088,59,F
1891,H088/S02,H088/S02_6,56.0,H088,59,F
1892,H089/S01,H089/S01_2,5.0,H089,30,M
1893,H089/S01,H089/S01_3,5.0,H089,30,M
1894,H089/S01,H089/S01_5,25.0,H089,30,M
1895,H089/S01,H089/S01_1,33.0,H089,30,M
1896,H089/S01,H089/S01_6,34.0,H089,30,M
1897,H089/S01,H089/S01_7,32.0,H089,30,M
1898,H089/S01,H089/S01_4,55.0,H089,30,M
1899,H089/S01,H089/S01_8,53.0,H089,30,M
1900,H089/S02,H089/S02_2,1.0,H089,31,F
1901,H089/S02,H089/S02_3,1.0,H089,31,F
1902,H089/S02,H089/S02_1,27.0,H089,31,F
1903,H089/S02,H089/S02_6,30.0,H089,31,F
1904,H089/S02,H089/S02_4,50.0,H089,31,F
1905,H089/S02,H089/S02_5,63.0,H089,31,F
1906,H089/S02,H089/S02_7,58.0,H089,31,F
1907,H089/S02,H089/S02_8,61.0,H089,31,F
1908,H089/S03,H089/S03_3,4.0,H089,7,M
1909,H089/S03,H089/S03_1,32.0,H089,7,M
1910,H089/S03,H089/S03_2,34.0,H089,7,M
1911,H089/S03,H089/S03_6,36.0,H089,7,M
1912,H089/S03,H089/S03_7,47.0,H089,7,M
1913,H089/S03,H089/S03_4,61.0,H089,7,M
1914,H089/S03,H089/S03_5,58.0,H089,7,M
1915,H089/S04,H089/S04_3,5.0,H089,5,M
1916,H089/S04,H089/S04_4,17.0,H089,5,M
1917,H089/S04,H089/S04_1,31.0,H089,5,M
1918,H089/S04,H089/S04_2,30.0,H089,5,M
1919,H089/S04,H089/S04_7,48.0,H089,5,M
1920,H089/S04,H089/S04_8,40.0,H089,5,M
1921,H089/S04,H089/S04_5,60.0,H089,5,M
1922,H089/S04,H089/S04_6,53.0,H089,5,M
1923,H090/S01,H090/S01_1,29.0,H090,35,M
1924,H090/S01,H090/S01_5,27.0,H090,35,M
1925,H090/S01,H090/S01_7,26.0,H090,35,M
1926,H090/S01,H090/S01_4,53.0,H090,35,M
1927,H090/S01,H090/S01_6,51.0,H090,35,M
1928,H090/S01,H090/S01_2,15.0,H090,35,M
1929,H090/S01,H090/S01_3,14.0,H090,35,M
1930,H090/S01,H090/S01_8,8.0,H090,35,M
1931,H090/S02,H090/S02_4,32.0,H090,30,F
1932,H090/S02,H090/S02_6,32.0,H090,30,F
1933,H090/S02,H090/S02_1,42.0,H090,30,F
1934,H090/S02,H090/S02_7,43.0,H090,30,F
1935,H090/S02,H090/S02_5,60.0,H090,30,F
1936,H090/S02,H090/S02_2,14.0,H090,30,F
1937,H090/S02,H090/S02_3,6.0,H090,30,F
1938,H090/S03,H090/S03_2,34.0,H090,10,F
1939,H090/S03,H090/S03_1,42.0,H090,10,F
1940,H090/S03,H090/S03_3,11.0,H090,10,F
1941,H090/S03,H090/S03_4,14.0,H090,10,F
1942,H090/S04,H090/S04_1,28.0,H090,8,M
1943,H090/S04,H090/S04_2,27.0,H090,8,M
1944,H090/S04,H090/S04_3,11.0,H090,8,M
1945,H091/S01,H091/S01_4,16.0,H091,52,M
1946,H091/S01,H091/S01_1,38.0,H091,52,M
1947,H091/S01,H091/S01_3,46.0,H091,52,M
1948,H091/S01,H091/S01_8,47.0,H091,52,M
1949,H091/S01,H091/S01_6,52.0,H091,52,M
1950,H091/S01,H091/S01_7,61.0,H091,52,M
1951,H091/S01,H091/S01_5,11.0,H091,52,M
1952,H091/S01,H091/S01_2,90.0,H091,52,M
1953,H091/S02,H091/S02_4,23.0,H091,48,F
1954,H091/S02,H091/S02_3,42.0,H091,48,F
1955,H091/S02,H091/S02_1,52.0,H091,48,F
1956,H091/S02,H091/S02_6,56.0,H091,48,F
1957,H091/S02,H091/S02_7,53.0,H091,48,F
1958,H091/S02,H091/S02_8,62.0,H091,48,F
1959,H091/S02,H091/S02_5,10.0,H091,48,F
1960,H091/S02,H091/S02_2,84.0,H091,48,F
1961,H091/S03,H091/S03_4,21.0,H091,73,F
1962,H091/S03,H091/S03_5,20.0,H091,73,F
1963,H091/S03,H091/S03_2,37.0,H091,73,F
1964,H091/S03,H091/S03_3,46.0,H091,73,F
1965,H091/S03,H091/S03_1,61.0,H091,73,F
1966,H091/S04,H091/S04_4,16.0,H091,48,F
1967,H091/S04,H091/S04_5,23.0,H091,48,F
1968,H091/S04,H091/S04_2,42.0,H091,48,F
1969,H091/S04,H091/S04_1,55.0,H091,48,F
1970,H091/S04,H091/S04_3,71.0,H091,48,F
1971,H091/S05,H091/S05_5,17.0,H091,22,M
1972,H091/S05,H091/S05_2,43.0,H091,22,M
1973,H091/S05,H091/S05_4,37.0,H091,22,M
1974,H091/S05,H091/S05_1,61.0,H091,22,M
1975,H091/S05,H091/S05_3,85.0,H091,22,M
1976,H091/S06,H091/S06_5,24.0,H091,16,F
1977,H091/S06,H091/S06_2,44.0,H091,16,F
1978,H091/S06,H091/S06_4,40.0,H091,16,F
1979,H091/S06,H091/S06_1,59.0,H091,16,F
1980,H091/S06,H091/S06_3,70.0,H091,16,F
1981,H092/S01,H092/S01_2,24.0,H092,40,M
1982,H092/S01,H092/S01_3,18.0,H092,40,M
1983,H092/S01,H092/S01_1,41.0,H092,40,M
1984,H092/S01,H092/S01_5,49.0,H092,40,M
1985,H092/S01,H092/S01_6,41.0,H092,40,M
1986,H092/S01,H092/S01_7,42.0,H092,40,M
1987,H092/S01,H092/S01_4,9.0,H092,40,M
1988,H092/S02,H092/S02_2,25.0,H092,40,F
1989,H092/S02,H092/S02_3,23.0,H092,40,F
1990,H092/S02,H092/S02_1,40.0,H092,40,F
1991,H092/S02,H092/S02_5,40.0,H092,40,F
1992,H092/S02,H092/S02_6,45.0,H092,40,F
1993,H092/S02,H092/S02_4,6.0,H092,40,F
1994,H092/S03,H092/S03_3,21.0,H092,18,M
1995,H092/S03,H092/S03_4,25.0,H092,18,M
1996,H092/S03,H092/S03_1,43.0,H092,18,M
1997,H092/S03,H092/S03_2,37.0,H092,18,M
1998,H092/S03,H092/S03_5,39.0,H092,18,M
1999,H092/S03,H092/S03_6,35.0,H092,18,M
2000,H092/S04,H092/S04_3,24.0,H092,17,F
2001,H092/S04,H092/S04_5,21.0,H092,17,F
2002,H092/S04,H092/S04_1,42.0,H092,17,F
2003,H092/S04,H092/S04_2,49.0,H092,17,F
2004,H092/S04,H092/S04_4,15.0,H092,17,F
2005,H092/S05,H092/S05_3,17.0,H092,9,F
2006,H092/S05,H092/S05_4,23.0,H092,9,F
2007,H092/S05,H092/S05_1,43.0,H092,9,F
2008,H092/S05,H092/S05_2,43.0,H092,9,F
2009,H093/S01,H093/S01_3,3.0,H093,37,M
2010,H093/S01,H093/S01_5,4.0,H093,37,M
2011,H093/S01,H093/S01_1,32.0,H093,37,M
2012,H093/S01,H093/S01_2,43.0,H093,37,M
2013,H093/S01,H093/S01_4,11.0,H093,37,M
2014,H093/S02,H093/S02_5,4.0,H093,36,F
2015,H093/S02,H093/S02_3,27.0,H093,36,F
2016,H093/S02,H093/S02_4,26.0,H093,36,F
2017,H093/S02,H093/S02_1,40.0,H093,36,F
2018,H093/S02,H093/S02_2,36.0,H093,36,F
2019,H093/S03,H093/S03_5,2.0,H093,41,F
2020,H093/S03,H093/S03_1,35.0,H093,41,F
2021,H093/S03,H093/S03_2,40.0,H093,41,F
2022,H093/S03,H093/S03_3,8.0,H093,41,F
2023,H093/S03,H093/S03_4,13.0,H093,41,F
2024,H093/S04,H093/S04_6,2.0,H093,14,F
2025,H093/S04,H093/S04_1,39.0,H093,14,F
2026,H093/S04,H093/S04_2,39.0,H093,14,F
2027,H093/S04,H093/S04_3,40.0,H093,14,F
2028,H093/S04,H093/S04_4,7.0,H093,14,F
2029,H093/S05,H093/S05_5,4.0,H093,12,F
2030,H093/S05,H093/S05_1,46.0,H093,12,F
2031,H093/S05,H093/S05_2,44.0,H093,12,F
2032,H093/S05,H093/S05_3,44.0,H093,12,F
2033,H093/S05,H093/S05_4,6.0,H093,12,F
2034,H093/S06,H093/S06_4,20.0,H093,4,M
2035,H093/S06,H093/S06_5,23.0,H093,4,M
2036,H093/S06,H093/S06_1,49.0,H093,4,M
2037,H093/S06,H093/S06_2,36.0,H093,4,M
2038,H093/S06,H093/S06_3,37.0,H093,4,M
2039,H094/S01,H094/S01_3,4.0,H094,32,M
2040,H094/S01,H094/S01_1,17.0,H094,32,M
2041,H094/S01,H094/S01_4,20.0,H094,32,M
2042,H094/S01,H094/S01_5,23.0,H094,32,M
2043,H094/S01,H094/S01_7,34.0,H094,32,M
2044,H094/S01,H094/S01_6,61.0,H094,32,M
2045,H094/S01,H094/S01_2,15.0,H094,32,M
2046,H094/S02,H094/S02_2,4.0,H094,30,F
2047,H094/S02,H094/S02_3,4.0,H094,30,F
2048,H094/S02,H094/S02_5,3.0,H094,30,F
2049,H094/S02,H094/S02_4,19.0,H094,30,F
2050,H094/S02,H094/S02_6,24.0,H094,30,F
2051,H094/S02,H094/S02_1,30.0,H094,30,F
2052,H094/S03,H094/S03_3,4.0,H094,8,M
2053,H094/S03,H094/S03_5,2.0,H094,8,M
2054,H094/S03,H094/S03_6,0.0,H094,8,M
2055,H094/S03,H094/S03_1,32.0,H094,8,M
2056,H094/S03,H094/S03_2,34.0,H094,8,M
2057,H094/S03,H094/S03_4,51.0,H094,8,M
2058,H094/S04,H094/S04_4,3.0,H094,3,F
2059,H094/S04,H094/S04_5,1.0,H094,3,F
2060,H094/S04,H094/S04_1,30.0,H094,3,F
2061,H094/S04,H094/S04_2,34.0,H094,3,F
2062,H094/S04,H094/S04_3,13.0,H094,3,F
2063,H095/S01,H095/S01_2,1.0,H095,30,M
2064,H095/S01,H095/S01_3,2.0,H095,30,M
2065,H095/S01,H095/S01_1,21.0,H095,30,M
2066,H095/S01,H095/S01_4,23.0,H095,30,M
2067,H095/S01,H095/S01_5,20.0,H095,30,M
2068,H095/S01,H095/S01_6,17.0,H095,30,M
2069,H095/S02,H095/S02_3,1.0,H095,26,F
2070,H095/S02,H095/S02_9,3.0,H095,26,F
2071,H095/S02,H095/S02_1,21.0,H095,26,F
2072,H095/S02,H095/S02_2,19.0,H095,26,F
2073,H095/S02,H095/S02_4,21.0,H095,26,F
2074,H095/S02,H095/S02_5,23.0,H095,26,F
2075,H095/S02,H095/S02_7,20.0,H095,26,F
2076,H095/S02,H095/S02_6,64.0,H095,26,F
2077,H095/S02,H095/S02_8,55.0,H095,26,F
2078,H095/S03,H095/S03_3,5.0,H095,3,F
2079,H095/S03,H095/S03_1,34.0,H095,3,F
2080,H095/S03,H095/S03_2,28.0,H095,3,F
2081,H095/S03,H095/S03_4,55.0,H095,3,F
2082,H095/S04,H095/S04_3,4.0,H095,1,M
2083,H095/S04,H095/S04_1,32.0,H095,1,M
2084,H095/S04,H095/S04_2,31.0,H095,1,M
2085,H095/S04,H095/S04_4,43.0,H095,1,M
2086,H097/S01,H097/S01_2,17.0,H097,47,M
2087,H097/S01,H097/S01_3,17.0,H097,47,M
2088,H097/S01,H097/S01_1,39.0,H097,47,M
2089,H097/S01,H097/S01_5,49.0,H097,47,M
2090,H097/S01,H097/S01_6,41.0,H097,47,M
2091,H097/S01,H097/S01_7,36.0,H097,47,M
2092,H097/S01,H097/S01_4,60.0,H097,47,M
2093,H097/S01,H097/S01_8,64.0,H097,47,M
2094,H097/S02,H097/S02_2,18.0,H097,46,F
2095,H097/S02,H097/S02_3,20.0,H097,46,F
2096,H097/S02,H097/S02_5,23.0,H097,46,F
2097,H097/S02,H097/S02_6,27.0,H097,46,F
2098,H097/S02,H097/S02_4,38.0,H097,46,F
2099,H097/S02,H097/S02_1,62.0,H097,46,F
2100,H097/S03,H097/S03_3,17.0,H097,23,F
2101,H097/S03,H097/S03_4,31.0,H097,23,F
2102,H097/S03,H097/S03_5,29.0,H097,23,F
2103,H097/S03,H097/S03_1,44.0,H097,23,F
2104,H097/S03,H097/S03_2,48.0,H097,23,F
2105,H097/S04,H097/S04_3,25.0,H097,17,F
2106,H097/S04,H097/S04_5,28.0,H097,17,F
2107,H097/S04,H097/S04_1,42.0,H097,17,F
2108,H097/S04,H097/S04_2,39.0,H097,17,F
2109,H097/S04,H097/S04_6,48.0,H097,17,F
2110,H097/S04,H097/S04_7,40.0,H097,17,F
2111,H097/S04,H097/S04_4,52.0,H097,17,F
2112,H098/S01,H098/S01_5,2.0,H098,54,F
2113,H098/S01,H098/S01_1,23.0,H098,54,F
2114,H098/S01,H098/S01_8,22.0,H098,54,F
2115,H098/S01,H098/S01_2,28.0,H098,54,F
2116,H098/S01,H098/S01_6,46.0,H098,54,F
2117,H098/S01,H098/S01_7,54.0,H098,54,F
2118,H098/S01,H098/S01_3,8.0,H098,54,F
2119,H098/S01,H098/S01_4,11.0,H098,54,F
2120,H098/S02,H098/S02_5,0.0,H098,29,F
2121,H098/S02,H098/S02_8,18.0,H098,29,F
2122,H098/S02,H098/S02_2,28.0,H098,29,F
2123,H098/S02,H098/S02_7,29.0,H098,29,F
2124,H098/S02,H098/S02_6,46.0,H098,29,F
2125,H098/S02,H098/S02_1,55.0,H098,29,F
2126,H098/S02,H098/S02_3,15.0,H098,29,F
2127,H098/S02,H098/S02_4,11.0,H098,29,F
2128,H098/S03,H098/S03_7,1.0,H098,31,M
2129,H098/S03,H098/S03_3,22.0,H098,31,M
2130,H098/S03,H098/S03_4,20.0,H098,31,M
2131,H098/S03,H098/S03_1,56.0,H098,31,M
2132,H098/S03,H098/S03_5,11.0,H098,31,M
2133,H098/S03,H098/S03_6,9.0,H098,31,M
2134,H098/S03,H098/S03_2,72.0,H098,31,M
2135,H098/S04,H098/S04_5,3.0,H098,8,M
2136,H098/S04,H098/S04_2,29.0,H098,8,M
2137,H098/S04,H098/S04_3,30.0,H098,8,M
2138,H098/S04,H098/S04_1,61.0,H098,8,M
2139,H098/S04,H098/S04_4,11.0,H098,8,M
2140,H098/S05,H098/S05_5,2.0,H098,5,F
2141,H098/S05,H098/S05_1,31.0,H098,5,F
2142,H098/S05,H098/S05_3,29.0,H098,5,F
2143,H098/S05,H098/S05_2,58.0,H098,5,F
2144,H098/S05,H098/S05_4,12.0,H098,5,F
2145,H098/S06,H098/S06_2,26.0,H098,2,F
2146,H098/S06,H098/S06_3,29.0,H098,2,F
2147,H098/S06,H098/S06_1,55.0,H098,2,F
2148,H098/S06,H098/S06_4,11.0,H098,2,F
2149,H098/S06,H098/S06_5,14.0,H098,2,F
2150,H099/S01,H099/S01_2,19.0,H099,42,F
2151,H099/S01,H099/S01_1,36.0,H099,42,F
2152,H099/S01,H099/S01_3,43.0,H099,42,F
2153,H099/S01,H099/S01_4,48.0,H099,42,F
2154,H099/S01,H099/S01_5,8.0,H099,42,F
2155,H099/S01,H099/S01_6,11.0,H099,42,F
2156,H099/S02,H099/S02_2,23.0,H099,18,F
2157,H099/S02,H099/S02_4,18.0,H099,18,F
2158,H099/S02,H099/S02_5,21.0,H099,18,F
2159,H099/S02,H099/S02_1,40.0,H099,18,F
2160,H099/S02,H099/S02_3,48.0,H099,18,F
2161,H099/S03,H099/S03_2,17.0,H099,16,M
2162,H099/S03,H099/S03_4,34.0,H099,16,M
2163,H099/S03,H099/S03_1,46.0,H099,16,M
2164,H099/S03,H099/S03_3,35.0,H099,16,M
2165,H100/S01,H100/S01_4,0.0,H100,60,M
2166,H100/S01,H100/S01_2,34.0,H100,60,M
2167,H100/S01,H100/S01_3,34.0,H100,60,M
2168,H100/S01,H100/S01_5,48.0,H100,60,M
2169,H100/S01,H100/S01_6,48.0,H100,60,M
2170,H100/S01,H100/S01_1,55.0,H100,60,M
2171,H100/S01,H100/S01_7,61.0,H100,60,M
2172,H100/S02,H100/S02_4,1.0,H100,51,F
2173,H100/S02,H100/S02_5,2.0,H100,51,F
2174,H100/S02,H100/S02_2,32.0,H100,51,F
2175,H100/S02,H100/S02_3,28.0,H100,51,F
2176,H100/S02,H100/S02_6,32.0,H100,51,F
2177,H100/S02,H100/S02_1,55.0,H100,51,F
2178,H100/S02,H100/S02_7,6.0,H100,51,F
2179,H100/S03,H100/S03_5,2.0,H100,29,F
2180,H100/S03,H100/S03_4,16.0,H100,29,F
2181,H100/S03,H100/S03_3,27.0,H100,29,F
2182,H100/S03,H100/S03_6,26.0,H100,29,F
2183,H100/S03,H100/S03_7,34.0,H100,29,F
2184,H100/S03,H100/S03_1,64.0,H100,29,F
2185,H100/S03,H100/S03_2,61.0,H100,29,F
2186,H100/S04,H100/S04_4,1.0,H100,29,F
2187,H100/S04,H100/S04_5,24.0,H100,29,F
2188,H100/S04,H100/S04_3,29.0,H100,29,F
2189,H100/S04,H100/S04_1,54.0,H100,29,F
2190,H100/S04,H100/S04_2,51.0,H100,29,F
2191,H100/S05,H100/S05_5,1.0,H100,4,F
2192,H100/S05,H100/S05_3,29.0,H100,4,F
2193,H100/S05,H100/S05_4,28.0,H100,4,F
2194,H100/S05,H100/S05_1,64.0,H100,4,F
2195,H100/S05,H100/S05_2,54.0,H100,4,F
2196,H101/S01,H101/S01_7,2.0,H101,45,M
2197,H101/S01,H101/S01_6,17.0,H101,45,M
2198,H101/S01,H101/S01_10,21.0,H101,45,M
2199,H101/S01,H101/S01_1,32.0,H101,45,M
2200,H101/S01,H101/S01_2,33.0,H101,45,M
2201,H101/S01,H101/S01_4,26.0,H101,45,M
2202,H101/S01,H101/S01_5,32.0,H101,45,M
2203,H101/S01,H101/S01_8,44.0,H101,45,M
2204,H101/S01,H101/S01_3,6.0,H101,45,M
2205,H101/S01,H101/S01_11,7.0,H101,45,M
2206,H101/S01,H101/S01_9,81.0,H101,45,M
2207,H101/S02,H101/S02_6,18.0,H101,43,F
2208,H101/S02,H101/S02_8,27.0,H101,43,F
2209,H101/S02,H101/S02_9,37.0,H101,43,F
2210,H101/S02,H101/S02_1,55.0,H101,43,F
2211,H101/S02,H101/S02_2,52.0,H101,43,F
2212,H101/S02,H101/S02_3,56.0,H101,43,F
2213,H101/S02,H101/S02_4,6.0,H101,43,F
2214,H101/S02,H101/S02_5,10.0,H101,43,F
2215,H101/S02,H101/S02_7,12.0,H101,43,F
2216,H101/S02,H101/S02_10,66.0,H101,43,F
2217,H101/S03,H101/S03_1,49.0,H101,14,F
2218,H101/S03,H101/S03_2,39.0,H101,14,F
2219,H101/S03,H101/S03_3,9.0,H101,14,F
2220,H101/S03,H101/S03_4,10.0,H101,14,F
2221,H102/S01,H102/S01_9,23.0,H102,53,M
2222,H102/S01,H102/S01_2,26.0,H102,53,M
2223,H102/S01,H102/S01_3,29.0,H102,53,M
2224,H102/S01,H102/S01_5,48.0,H102,53,M
2225,H102/S01,H102/S01_6,35.0,H102,53,M
2226,H102/S01,H102/S01_7,41.0,H102,53,M
2227,H102/S01,H102/S01_8,42.0,H102,53,M
2228,H102/S01,H102/S01_1,56.0,H102,53,M
2229,H102/S01,H102/S01_4,13.0,H102,53,M
2230,H102/S02,H102/S02_2,33.0,H102,52,F
2231,H102/S02,H102/S02_3,38.0,H102,52,F
2232,H102/S02,H102/S02_4,46.0,H102,52,F
2233,H102/S02,H102/S02_5,49.0,H102,52,F
2234,H102/S02,H102/S02_6,40.0,H102,52,F
2235,H102/S02,H102/S02_7,36.0,H102,52,F
2236,H102/S02,H102/S02_1,53.0,H102,52,F
2237,H102/S03,H102/S03_3,18.0,H102,27,M
2238,H102/S03,H102/S03_4,29.0,H102,27,M
2239,H102/S03,H102/S03_1,59.0,H102,27,M
2240,H102/S03,H102/S03_2,64.0,H102,27,M
2241,H102/S03,H102/S03_5,6.0,H102,27,M
2242,H102/S04,H102/S04_3,30.0,H102,24,M
2243,H102/S04,H102/S04_4,29.0,H102,24,M
2244,H102/S04,H102/S04_1,63.0,H102,24,M
2245,H102/S04,H102/S04_2,63.0,H102,24,M
2246,H102/S04,H102/S04_5,8.0,H102,24,M
2247,H103/S01,H103/S01_2,25.0,H103,42,M
2248,H103/S01,H103/S01_3,21.0,H103,42,M
2249,H103/S01,H103/S01_6,26.0,H103,42,M
2250,H103/S01,H103/S01_1,36.0,H103,42,M
2251,H103/S01,H103/S01_4,41.0,H103,42,M
2252,H103/S01,H103/S01_5,43.0,H103,42,M
2253,H103/S02,H103/S02_2,24.0,H103,42,F
2254,H103/S02,H103/S02_3,23.0,H103,42,F
2255,H103/S02,H103/S02_7,18.0,H103,42,F
2256,H103/S02,H103/S02_1,39.0,H103,42,F
2257,H103/S02,H103/S02_4,45.0,H103,42,F
2258,H103/S02,H103/S02_5,41.0,H103,42,F
2259,H103/S02,H103/S02_6,42.0,H103,42,F
2260,H103/S02,H103/S02_8,47.0,H103,42,F
2261,H103/S03,H103/S03_3,17.0,H103,19,M
2262,H103/S03,H103/S03_1,46.0,H103,19,M
2263,H103/S03,H103/S03_2,37.0,H103,19,M
2264,H104/S01,H104/S01_4,0.0,H104,25,F
2265,H104/S01,H104/S01_1,22.0,H104,25,F
2266,H104/S01,H104/S01_5,21.0,H104,25,F
2267,H104/S01,H104/S01_6,18.0,H104,25,F
2268,H104/S01,H104/S01_7,34.0,H104,25,F
2269,H104/S01,H104/S01_8,28.0,H104,25,F
2270,H104/S01,H104/S01_12,27.0,H104,25,F
2271,H104/S01,H104/S01_9,46.0,H104,25,F
2272,H104/S01,H104/S01_10,38.0,H104,25,F
2273,H104/S01,H104/S01_2,50.0,H104,25,F
2274,H104/S01,H104/S01_11,56.0,H104,25,F
2275,H104/S01,H104/S01_3,9.0,H104,25,F
2276,H104/S02,H104/S02_3,2.0,H104,11,F
2277,H104/S02,H104/S02_8,2.0,H104,11,F
2278,H104/S02,H104/S02_1,22.0,H104,11,F
2279,H104/S02,H104/S02_2,25.0,H104,11,F
2280,H104/S02,H104/S02_5,24.0,H104,11,F
2281,H104/S02,H104/S02_9,25.0,H104,11,F
2282,H104/S02,H104/S02_10,21.0,H104,11,F
2283,H104/S02,H104/S02_6,49.0,H104,11,F
2284,H104/S02,H104/S02_4,61.0,H104,11,F
2285,H104/S02,H104/S02_7,10.0,H104,11,F
2286,H104/S03,H104/S03_1,18.0,H104,4,M
2287,H104/S03,H104/S03_3,28.0,H104,4,M
2288,H104/S03,H104/S03_4,28.0,H104,4,M
2289,H104/S03,H104/S03_5,26.0,H104,4,M
2290,H104/S03,H104/S03_2,11.0,H104,4,M
2291,H105/S01,H105/S01_1,63.0,H105,56,M
2292,H105/S01,H105/S01_2,53.0,H105,56,M
2293,H105/S01,H105/S01_3,52.0,H105,56,M
2294,H105/S01,H105/S01_4,61.0,H105,56,M
2295,H105/S01,H105/S01_5,56.0,H105,56,M
2296,H105/S01,H105/S01_6,57.0,H105,56,M
2297,H105/S02,H105/S02_1,54.0,H105,56,F
2298,H105/S02,H105/S02_2,51.0,H105,56,F
2299,H105/S02,H105/S02_3,53.0,H105,56,F
2300,H105/S02,H105/S02_4,57.0,H105,56,F
2301,H105/S02,H105/S02_5,61.0,H105,56,F
2302,H106/S01,H106/S01_6,18.0,H106,50,F
2303,H106/S01,H106/S01_1,47.0,H106,50,F
2304,H106/S01,H106/S01_4,39.0,H106,50,F
2305,H106/S01,H106/S01_5,45.0,H106,50,F
2306,H106/S01,H106/S01_2,10.0,H106,50,F
2307,H106/S01,H106/S01_3,8.0,H106,50,F
2308,H107/S01,H107/S01_2,23.0,H107,47,M
2309,H107/S01,H107/S01_3,25.0,H107,47,M
2310,H107/S01,H107/S01_4,25.0,H107,47,M
2311,H107/S01,H107/S01_1,38.0,H107,47,M
2312,H107/S01,H107/S01_5,6.0,H107,47,M
2313,H107/S01,H107/S01_6,9.0,H107,47,M
2314,H107/S02,H107/S02_2,16.0,H107,45,F
2315,H107/S02,H107/S02_3,24.0,H107,45,F
2316,H107/S02,H107/S02_1,59.0,H107,45,F
2317,H107/S02,H107/S02_4,14.0,H107,45,F
2318,H107/S02,H107/S02_5,10.0,H107,45,F
2319,H107/S03,H107/S03_7,4.0,H107,21,F
2320,H107/S03,H107/S03_3,16.0,H107,21,F
2321,H107/S03,H107/S03_4,24.0,H107,21,F
2322,H107/S03,H107/S03_1,42.0,H107,21,F
2323,H107/S03,H107/S03_2,47.0,H107,21,F
2324,H107/S03,H107/S03_5,15.0,H107,21,F
2325,H107/S03,H107/S03_6,6.0,H107,21,F
2326,H107/S04,H107/S04_7,3.0,H107,19,F
2327,H107/S04,H107/S04_3,21.0,H107,19,F
2328,H107/S04,H107/S04_4,18.0,H107,19,F
2329,H107/S04,H107/S04_1,45.0,H107,19,F
2330,H107/S04,H107/S04_2,37.0,H107,19,F
2331,H107/S04,H107/S04_5,6.0,H107,19,F
2332,H107/S04,H107/S04_6,6.0,H107,19,F
2333,H107/S05,H107/S05_3,23.0,H107,17,F
2334,H107/S05,H107/S05_4,16.0,H107,17,F
2335,H107/S05,H107/S05_1,39.0,H107,17,F
2336,H107/S05,H107/S05_2,46.0,H107,17,F
2337,H107/S05,H107/S05_5,12.0,H107,17,F
2338,H107/S05,H107/S05_6,9.0,H107,17,F
2339,H107/S05,H107/S05_7,12.0,H107,17,F
2340,H107/S06,H107/S06_3,25.0,H107,11,F
2341,H107/S06,H107/S06_4,25.0,H107,11,F
2342,H107/S06,H107/S06_5,17.0,H107,11,F
2343,H107/S06,H107/S06_1,36.0,H107,11,F
2344,H107/S06,H107/S06_2,48.0,H107,11,F
2345,H107/S06,H107/S06_6,9.0,H107,11,F
2346,H107/S06,H107/S06_7,13.0,H107,11,F
2347,H107/S07,H107/S07_3,16.0,H107,9,F
2348,H107/S07,H107/S07_4,19.0,H107,9,F
2349,H107/S07,H107/S07_5,22.0,H107,9,F
2350,H107/S07,H107/S07_1,44.0,H107,9,F
2351,H107/S07,H107/S07_2,45.0,H107,9,F
